Date,Open,High,Low,Close,Adj Close,Volume
2004-11-25,13050.000000,13100.000000,13000.000000,13050.000000,7922.245117,1267000
2004-11-26,13000.000000,13000.000000,12900.000000,12950.000000,7861.537109,1049000
2004-11-29,12950.000000,13050.000000,12900.000000,13000.000000,7891.891113,1593500
2004-11-30,13100.000000,13400.000000,13100.000000,13350.000000,8104.365723,2912500
2004-12-01,13350.000000,13400.000000,13350.000000,13400.000000,8134.718262,2323000
2004-12-02,13400.000000,13750.000000,13400.000000,13650.000000,8286.485352,4241500
2004-12-03,13650.000000,13700.000000,13400.000000,13450.000000,8165.071289,1245500
2004-12-06,13400.000000,13550.000000,13400.000000,13450.000000,8165.071289,1971500
2004-12-07,13400.000000,13450.000000,13350.000000,13400.000000,8134.718262,977000
2004-12-08,13350.000000,13350.000000,13200.000000,13250.000000,8043.659180,785500
2004-12-09,13200.000000,13250.000000,13100.000000,13200.000000,8013.303711,397500
2004-12-10,13150.000000,13150.000000,12850.000000,13000.000000,7891.891113,824500
2004-12-13,13000.000000,13100.000000,12900.000000,12950.000000,7861.537109,1081000
2004-12-14,12950.000000,12950.000000,12550.000000,12700.000000,7709.770996,1536500
2004-12-15,12750.000000,12900.000000,12750.000000,12900.000000,7831.184570,1392500
2004-12-16,12850.000000,13050.000000,12850.000000,13050.000000,7922.245117,1632000
2004-12-17,13100.000000,13250.000000,13050.000000,13250.000000,8043.659180,472500
2004-12-20,13150.000000,13150.000000,12950.000000,13000.000000,7891.891113,1022500
2004-12-21,13000.000000,13100.000000,13000.000000,13100.000000,7952.598633,1070000
2004-12-22,13100.000000,13350.000000,13100.000000,13300.000000,8074.011230,1384000
2004-12-23,13300.000000,13500.000000,13300.000000,13500.000000,8195.424805,2666000
2004-12-24,13500.000000,13500.000000,13500.000000,13500.000000,8195.424805,0
2004-12-27,13450.000000,13550.000000,13400.000000,13500.000000,8195.424805,932000
2004-12-28,13500.000000,13550.000000,13500.000000,13500.000000,8195.424805,668500
2004-12-29,13500.000000,13550.000000,13500.000000,13550.000000,8225.776367,768000
2004-12-30,13550.000000,13550.000000,13400.000000,13550.000000,8225.776367,1183500
2004-12-31,13550.000000,13550.000000,13550.000000,13550.000000,8225.776367,0
2005-01-03,13500.000000,13550.000000,13300.000000,13300.000000,8074.011230,724500
2005-01-04,13250.000000,13350.000000,13200.000000,13200.000000,8013.303711,732000
2005-01-05,13250.000000,13450.000000,13250.000000,13350.000000,8104.365723,1464000
2005-01-06,13450.000000,13500.000000,13300.000000,13500.000000,8195.424805,1589000
2005-01-07,13550.000000,13950.000000,13500.000000,13950.000000,8468.605469,3400500
2005-01-10,14000.000000,14250.000000,13900.000000,14150.000000,8590.021484,2372000
2005-01-11,14050.000000,14100.000000,14000.000000,14050.000000,8529.311523,715000
2005-01-12,14000.000000,14150.000000,14000.000000,14100.000000,8559.666992,641000
2005-01-13,14100.000000,14200.000000,14100.000000,14150.000000,8590.021484,859000
2005-01-14,14200.000000,14450.000000,14150.000000,14450.000000,8772.139648,1520500
2005-01-17,14400.000000,14400.000000,14150.000000,14200.000000,8620.374023,899000
2005-01-18,14200.000000,14500.000000,14200.000000,14350.000000,8711.434570,1015000
2005-01-19,14350.000000,14350.000000,14200.000000,14200.000000,8620.374023,386500
2005-01-20,14200.000000,14250.000000,14150.000000,14150.000000,8590.021484,949000
2005-01-24,14100.000000,14150.000000,14000.000000,14100.000000,8559.666992,961000
2005-01-25,14100.000000,14200.000000,14100.000000,14150.000000,8590.021484,758000
2005-01-26,14200.000000,14700.000000,14150.000000,14700.000000,8923.908203,1139000
2005-01-27,14750.000000,16750.000000,14750.000000,16200.000000,9834.509766,5228000
2005-01-28,16350.000000,17300.000000,16350.000000,17200.000000,10441.579102,2939500
2005-01-31,17000.000000,17000.000000,16500.000000,16850.000000,10229.104492,1295000
2005-02-01,17000.000000,17000.000000,16700.000000,17000.000000,10320.164063,445500
2005-02-02,17000.000000,17500.000000,17000.000000,17400.000000,10562.993164,2907500
2005-02-03,17300.000000,17400.000000,16900.000000,17400.000000,10562.993164,1424500
2005-02-04,17300.000000,17300.000000,17100.000000,17150.000000,10411.225586,359500
2005-02-07,17100.000000,17100.000000,16750.000000,16850.000000,10229.104492,456500
2005-02-08,16900.000000,16950.000000,16450.000000,16450.000000,9986.278320,363500
2005-02-11,16450.000000,16750.000000,16450.000000,16750.000000,10168.399414,27500
2005-02-14,16750.000000,16850.000000,16400.000000,16550.000000,10046.985352,542000
2005-02-15,16550.000000,17050.000000,16550.000000,16750.000000,10168.399414,961500
2005-02-16,16750.000000,16900.000000,16600.000000,16600.000000,10077.335938,162000
2005-02-17,16600.000000,16700.000000,16500.000000,16500.000000,10016.628906,1071000
2005-02-18,16500.000000,16650.000000,16500.000000,16500.000000,10016.628906,309000
2005-02-21,16550.000000,16600.000000,16400.000000,16450.000000,9986.278320,782500
2005-02-22,16450.000000,16450.000000,16300.000000,16350.000000,9925.572266,1293500
2005-02-23,16350.000000,16600.000000,16350.000000,16500.000000,10016.628906,1254500
2005-02-24,16550.000000,16650.000000,16450.000000,16600.000000,10077.335938,1312500
2005-02-25,16600.000000,16600.000000,16000.000000,16200.000000,9834.509766,753500
2005-02-28,16100.000000,16100.000000,15300.000000,15400.000000,9348.856445,2883500
2005-03-01,15600.000000,16400.000000,15600.000000,16350.000000,9925.572266,1599500
2005-03-02,16250.000000,16400.000000,16000.000000,16000.000000,9713.095703,1032500
2005-03-03,15900.000000,16000.000000,15600.000000,15750.000000,9561.330078,1276500
2005-03-04,16100.000000,16500.000000,16000.000000,16500.000000,10016.628906,900500
2005-03-07,16500.000000,16500.000000,16300.000000,16450.000000,9986.278320,380500
2005-03-08,16300.000000,16750.000000,16300.000000,16450.000000,9986.278320,426000
2005-03-09,16500.000000,16600.000000,16450.000000,16450.000000,9986.278320,879500
2005-03-10,16500.000000,16500.000000,16250.000000,16300.000000,9895.216797,371000
2005-03-14,16700.000000,18700.000000,16700.000000,18400.000000,11170.062500,6288000
2005-03-15,18400.000000,18400.000000,17500.000000,17550.000000,10654.051758,2674000
2005-03-16,17600.000000,17600.000000,16900.000000,17000.000000,10320.164063,2167000
2005-03-17,16900.000000,17250.000000,16900.000000,17150.000000,10411.225586,497000
2005-03-18,17150.000000,18250.000000,17150.000000,18250.000000,11079.000000,476000
2005-03-21,17500.000000,18400.000000,17500.000000,18000.000000,10927.233398,721000
2005-03-22,17950.000000,17950.000000,17700.000000,17850.000000,10836.171875,470000
2005-03-23,17600.000000,17600.000000,17300.000000,17300.000000,10502.286133,311000
2005-03-24,17000.000000,17000.000000,16450.000000,16500.000000,10016.628906,1364500
2005-03-28,16500.000000,16800.000000,16500.000000,16550.000000,10046.985352,352000
2005-03-29,16350.000000,16350.000000,15500.000000,15900.000000,9652.389648,278500
2005-03-30,15900.000000,16600.000000,15800.000000,16000.000000,9713.095703,388000
2005-03-31,16200.000000,16200.000000,15900.000000,16100.000000,9773.802734,656000
2005-04-01,16200.000000,16650.000000,16200.000000,16450.000000,9986.278320,698500
2005-04-04,16500.000000,16750.000000,16500.000000,16750.000000,10168.399414,343500
2005-04-05,16500.000000,16500.000000,16400.000000,16400.000000,9955.924805,365000
2005-04-06,16400.000000,16500.000000,16400.000000,16400.000000,9955.924805,1179000
2005-04-07,16400.000000,16400.000000,16150.000000,16250.000000,9864.862305,292500
2005-04-08,16200.000000,16200.000000,16150.000000,16200.000000,9834.509766,125000
2005-04-11,16000.000000,16000.000000,15600.000000,15800.000000,9591.680664,727500
2005-04-12,15800.000000,15850.000000,15750.000000,15750.000000,9561.330078,435000
2005-04-13,15800.000000,16000.000000,15800.000000,15950.000000,9682.744141,555500
2005-04-14,15850.000000,15850.000000,15750.000000,15750.000000,9561.330078,153500
2005-04-15,15700.000000,15700.000000,15400.000000,15450.000000,9379.209961,521500
2005-04-18,15450.000000,15450.000000,15250.000000,15250.000000,9257.796875,367500
2005-04-19,15300.000000,15550.000000,15300.000000,15500.000000,9409.561523,260500
2005-04-20,15500.000000,15900.000000,15500.000000,15900.000000,9652.389648,139000
2005-04-21,15350.000000,15550.000000,15350.000000,15550.000000,9439.915039,3000
2005-04-25,15300.000000,15300.000000,15000.000000,15000.000000,9106.028320,477000
